"hit","align.length","mismatch","indel","unalign.length","total.miss"
"88_88",65,0,0,0,"0"
"90_34",65,1,0,0,"1"
"21_31",65,1,0,0,"1"
"36_40",65,10,0,0,">=10"
"42_24",65,1,0,0,"1"
"40_38",62,10,0,3,">=10"
"23_79",65,0,0,0,"0"
"43_39",65,1,0,0,"1"
"32_78",65,1,0,0,"1"
"43_47",65,0,0,0,"0"
"44_90",65,1,0,0,"1"
"60_79",65,3,0,0,"3"
"20_36",65,0,0,0,"0"
"24_6",65,0,0,0,"0"
"64_44",65,0,0,0,"0"
"45_62",65,0,0,0,"0"
"43_44",63,0,0,2,"2"
"62_33",65,0,0,0,"0"
"77_44",65,9,0,0,"9"
"82_43",65,2,0,0,"2"
"38_22",65,3,0,0,"3"
"18_64",65,0,0,0,"0"
"15_75",65,4,0,0,"4"
"6_50",65,0,0,0,"0"
"48_44",65,1,1,0,"2"
"62_60",65,1,0,0,"1"
"89_41",65,2,0,0,"2"
"40_43",63,0,0,2,"2"
"26_90",65,0,0,0,"0"
"66_52",65,1,0,0,"1"
"40_53",65,0,0,0,"0"
"82_52",65,2,0,0,"2"
"40_42",65,0,0,0,"0"
"50_40",65,0,0,0,"0"
"77_42",65,0,0,0,"0"
"52_53",65,0,0,0,"0"
"65_41",65,1,0,0,"1"
"62_3",65,4,0,0,"4"
"43_3",65,1,0,0,"1"
"52_41",65,0,0,0,"0"
"1_65",65,0,0,0,"0"
"38_23",65,0,0,0,"0"
"36_40",65,2,0,0,"2"
"50_79",65,1,0,0,"1"
"51_51",64,11,0,1,">=10"
"79_40",65,2,0,0,"2"
"60_58",65,0,0,0,"0"
"53_50",65,2,0,0,"2"
"77_38",65,0,0,0,"0"
"77_34",65,0,1,0,"1"
"21_50",65,0,0,0,"0"
"1_77",65,0,0,0,"0"
"45_66",65,3,0,0,"3"
"57_42",62,3,0,3,"6"
"59_44",65,0,0,0,"0"
"82_79",65,0,0,0,"0"
"47_23",65,0,0,0,"0"
"32_48",65,0,0,0,"0"
"91_4",65,0,0,0,"0"
"60_32",65,1,0,0,"1"
"43_57",63,3,0,2,"5"
"55_58",65,2,0,0,"2"
"40_61",65,2,0,0,"2"
"54_63",65,0,0,0,"0"
"90_3",65,0,0,0,"0"
"50_86",65,1,0,0,"1"
"62_77",65,0,0,0,"0"
"65_63",65,0,0,0,"0"
"6_44",65,1,0,0,"1"
"59_41",65,2,0,0,"2"
"33_53",65,0,0,0,"0"
"28_22",65,3,0,0,"3"
"55_28",65,3,0,0,"3"
"75_39",65,3,0,0,"3"
"17_43",65,0,0,0,"0"
"78_78",65,0,1,0,"1"
"40_36",65,1,0,0,"1"
"89_43",65,0,0,0,"0"
"82_53",65,7,0,0,"7"
"43_77",63,0,0,2,"2"
"43_79",65,0,0,0,"0"
"33_65",65,2,0,0,"2"
"16_90",65,0,0,0,"0"
"79_58",65,0,0,0,"0"
"82_18",63,9,0,2,">=10"
"33_22",65,0,0,0,"0"
"1_32",65,0,0,0,"0"
"43_39",65,0,0,0,"0"
"49_85",65,0,0,0,"0"
"78_20",65,2,0,0,"2"
"50_88",63,4,0,2,"6"
"43_37",65,0,0,0,"0"
"67_5",65,1,0,0,"1"
"40_44",65,0,0,0,"0"
"40_45",65,3,0,0,"3"
"53_65",65,0,0,0,"0"
"15_81",65,3,0,0,"3"
"57_6",63,5,0,2,"7"
"65_32",65,1,0,0,"1"
"39_89",65,2,0,0,"2"
"61_42",65,0,0,0,"0"
"79_17",65,3,0,0,"3"
"32_56",65,0,0,0,"0"
"16_48",65,1,0,0,"1"
"87_32",65,1,0,0,"1"
"24_33",65,0,0,0,"0"
"53_19",65,0,0,0,"0"
"38_40",62,4,0,3,"7"
"65_59",65,1,0,0,"1"
"44_36",65,0,0,0,"0"
"40_43",63,3,0,2,"5"
"78_46",65,0,0,0,"0"
"24_64",65,3,0,0,"3"
"90_41",65,1,0,0,"1"
"79_42",65,1,0,0,"1"
"83_59",65,3,0,0,"3"
"64_63",65,1,0,0,"1"
"4_52",65,1,0,0,"1"
"40_61",63,9,0,2,">=10"
"43_88",65,1,0,0,"1"
"79_17",65,0,0,0,"0"
"56_58",64,11,0,1,">=10"
"60_6",65,1,1,0,"2"
"6_1",65,2,0,0,"2"
"78_88",65,0,0,0,"0"
"79_65",65,1,0,0,"1"
"37_17",65,1,0,0,"1"
"22_77",65,0,0,0,"0"
"67_37",65,1,0,0,"1"
"65_64",65,1,0,0,"1"
"77_23",65,0,0,0,"0"
"31_6",65,0,0,0,"0"
"48_66",65,0,0,0,"0"
"31_41",65,5,0,0,"5"
"65_33",65,3,0,0,"3"
"40_17",65,5,0,0,"5"
"24_91",65,0,0,0,"0"
"61_48",65,0,0,0,"0"
"35_67",65,3,0,0,"3"
"57_86",65,3,0,0,"3"
"47_6",65,1,0,0,"1"
"8_48",65,0,0,0,"0"
"67_55",65,0,0,0,"0"
"60_43",65,3,0,0,"3"
"43_21",65,2,1,0,"3"
"77_44",65,0,0,0,"0"
"78_25",64,0,0,1,"1"
"18_34",65,1,0,0,"1"
"16_65",65,1,0,0,"1"
"16_70",62,6,0,3,"9"
"66_53",65,0,0,0,"0"
"24_57",64,1,0,1,"2"
"30_44",65,1,0,0,"1"
"84_43",65,3,0,0,"3"
"4_82",65,4,0,0,"4"
"43_81",65,1,0,0,"1"
"49_34",65,0,0,0,"0"
"87_47",63,6,0,2,"8"
"76_42",65,0,0,0,"0"
"41_63",65,0,0,0,"0"
"34_44",65,0,0,0,"0"
"16_86",65,2,0,0,"2"
"23_51",65,2,0,0,"2"
"42_70",65,0,1,0,"1"
"91_59",65,0,0,0,"0"
"64_38",65,5,0,0,"5"
"91_64",65,0,0,0,"0"
"20_20",65,0,1,0,"1"
"38_16",65,2,0,0,"2"
"79_42",65,0,0,0,"0"
"56_89",65,4,0,0,"4"
"53_76",65,0,0,0,"0"
"77_34",65,0,0,0,"0"
"23_59",65,2,0,0,"2"
"52_47",65,2,0,0,"2"
"2_43",65,10,0,0,">=10"
"91_41",65,2,0,0,"2"
"28_16",62,4,0,3,"7"
"59_36",65,6,0,0,"6"
"24_35",65,1,0,0,"1"
"39_67",65,0,0,0,"0"
"43_56",65,1,0,0,"1"
"54_3",65,0,0,0,"0"
"40_65",65,2,0,0,"2"
"37_43",65,0,0,0,"0"
"21_41",65,0,0,0,"0"
"77_1",65,0,0,0,"0"
"40_38",65,2,0,0,"2"
"65_63",65,0,0,0,"0"
"41_58",65,1,1,0,"2"
"41_29",65,0,0,0,"0"
"24_63",65,4,0,0,"4"
"39_66",65,3,0,0,"3"
"43_80",65,0,1,0,"1"
"60_49",65,1,0,0,"1"
"61_59",65,1,0,0,"1"
"63_46",65,1,0,0,"1"
"41_82",65,4,0,0,"4"
"46_54",65,0,0,0,"0"
"64_19",65,2,1,0,"3"
"43_44",65,4,0,0,"4"
"79_32",62,2,0,3,"5"
"86_52",65,1,0,0,"1"
"80_77",65,6,0,0,"6"
"79_16",65,0,0,0,"0"
"1_58",65,1,0,0,"1"
"90_61",65,2,0,0,"2"
"15_7",65,0,0,0,"0"
"80_63",65,2,0,0,"2"
"5_44",65,3,0,0,"3"
"31_65",65,0,0,0,"0"
"4_18",65,2,0,0,"2"
"47_6",65,2,0,0,"2"
"49_34",65,2,0,0,"2"
"41_3",65,1,0,0,"1"
"23_76",63,1,0,2,"3"
"45_43",65,3,0,0,"3"
"17_78",65,5,0,0,"5"
"24_64",65,1,0,0,"1"
"55_71",65,2,0,0,"2"
"56_45",65,0,0,0,"0"
"47_53",65,3,0,0,"3"
"45_40",65,0,0,0,"0"
"43_78",65,0,0,0,"0"
"65_19",65,0,0,0,"0"
"38_64",65,0,0,0,"0"
"35_4",65,3,0,0,"3"
"38_42",65,1,0,0,"1"
"40_83",65,3,0,0,"3"
"90_33",65,1,0,0,"1"
"7_64",65,2,1,0,"3"
"43_41",65,2,0,0,"2"
"60_64",65,0,0,0,"0"
"16_72",65,1,0,0,"1"
"62_63",65,2,0,0,"2"
"85_78",65,3,0,0,"3"
"55_39",65,8,0,0,"8"
"79_18",65,6,0,0,"6"
"62_3",65,1,0,0,"1"
"33_40",65,2,0,0,"2"
"53_79",65,0,0,0,"0"
"34_16",65,4,0,0,"4"
"46_38",65,2,0,0,"2"
"52_78",65,0,0,0,"0"
"37_51",65,3,0,0,"3"
"17_78",65,1,0,0,"1"
"8_43",65,0,0,0,"0"
"65_37",65,7,0,0,"7"
"60_52",63,4,1,2,"7"
"32_37",64,4,0,1,"5"
"4_60",65,0,0,0,"0"
"77_63",65,2,0,0,"2"
"6_14",65,1,0,0,"1"
"88_16",65,0,0,0,"0"
"53_77",65,1,0,0,"1"
"67_55",65,0,0,0,"0"
"82_20",65,1,0,0,"1"
"34_58",65,0,0,0,"0"
"24_61",65,1,0,0,"1"
"32_45",65,2,1,0,"3"
"21_39",65,4,0,0,"4"
"43_50",65,0,0,0,"0"
"90_7",65,2,0,0,"2"
"17_29",65,2,0,0,"2"
"37_82",65,1,0,0,"1"
"91_37",65,0,0,0,"0"
"52_56",65,4,0,0,"4"
"89_1",65,1,0,0,"1"
"89_38",65,0,0,0,"0"
"42_67",65,4,0,0,"4"
"43_40",64,2,0,1,"3"
"91_47",65,0,0,0,"0"
"37_79",63,9,0,2,">=10"
"50_31",65,2,0,0,"2"
"48_38",65,0,0,0,"0"
"47_54",65,2,0,0,"2"
"23_52",65,2,0,0,"2"
"40_88",65,3,0,0,"3"
"55_91",65,1,0,0,"1"
"37_23",63,1,0,2,"3"
"77_44",65,1,0,0,"1"
"62_33",65,1,0,0,"1"
"38_55",65,2,0,0,"2"
"77_5",65,2,0,0,"2"
"41_1",63,4,0,2,"6"
"4_52",65,3,0,0,"3"
"67_50",65,1,0,0,"1"
"56_42",65,2,0,0,"2"
"45_41",65,2,0,0,"2"
"78_79",65,1,0,0,"1"
"63_79",64,3,0,1,"4"
"66_2",65,3,0,0,"3"
"24_58",65,2,0,0,"2"
"16_48",65,2,0,0,"2"
"41_23",63,5,0,2,"7"
"36_18",65,0,0,0,"0"
"43_39",65,3,0,0,"3"
"51_79",65,1,1,0,"2"
"63_5",65,4,1,0,"5"
"35_89",65,4,0,0,"4"
"39_56",64,5,0,1,"6"
"40_1",65,2,0,0,"2"
"50_6",65,0,0,0,"0"
"76_20",65,0,0,0,"0"
"65_42",65,1,0,0,"1"
"40_35",65,2,0,0,"2"
"63_77",65,0,0,0,"0"
"38_2",65,8,0,0,"8"
"60_62",65,0,0,0,"0"
"33_6",63,4,0,2,"6"
"53_16",65,2,0,0,"2"
"16_59",65,0,0,0,"0"
"4_60",65,9,0,0,"9"
"32_82",65,3,0,0,"3"
"19_5",65,0,0,0,"0"
"41_3",65,4,0,0,"4"
"42_39",65,1,0,0,"1"
"78_71",65,1,1,0,"2"
"86_40",65,0,0,0,"0"
"44_48",65,12,0,0,">=10"
"78_3",65,1,0,0,"1"
"78_17",65,2,0,0,"2"
"51_39",65,4,0,0,"4"
"51_44",65,1,0,0,"1"
"79_4",65,0,0,0,"0"
"39_1",65,0,0,0,"0"
"80_79",65,0,0,0,"0"
"31_39",65,1,0,0,"1"
"62_17",65,2,0,0,"2"
"22_62",62,4,0,3,"7"
"42_38",65,0,0,0,"0"
"44_41",65,1,0,0,"1"
"23_79",65,6,0,0,"6"
"78_91",65,3,0,0,"3"
"79_74",65,1,1,0,"2"
"20_89",65,0,0,0,"0"
"40_62",65,0,0,0,"0"
"42_52",65,0,1,0,"1"
"51_40",65,12,0,0,">=10"
"24_43",65,1,0,0,"1"
"65_51",65,5,0,0,"5"
"18_81",64,1,0,1,"2"
"34_44",63,1,0,2,"3"
"18_81",65,0,1,0,"1"
"90_59",65,1,0,0,"1"
"45_79",65,1,0,0,"1"
"5_85",65,0,0,0,"0"
"39_61",65,0,0,0,"0"
"51_90",65,0,0,0,"0"
"77_79",65,3,0,0,"3"
"64_39",65,1,0,0,"1"
"31_33",65,0,0,0,"0"
"32_48",64,13,0,1,">=10"
"51_47",65,7,0,0,"7"
"1_77",65,0,0,0,"0"
"33_1",65,1,0,0,"1"
"22_38",65,0,0,0,"0"
"41_49",64,6,0,1,"7"
"41_61",65,4,0,0,"4"
"10_58",65,2,0,0,"2"
"51_26",65,2,0,0,"2"
"77_53",65,0,0,0,"0"
"26_21",65,4,1,0,"5"
"40_43",63,3,0,2,"5"
"90_20",65,1,0,0,"1"
"4_66",65,2,0,0,"2"
"38_42",65,1,0,0,"1"
"40_66",65,2,0,0,"2"
"56_41",65,3,0,0,"3"
"48_74",65,2,0,0,"2"
"62_45",65,2,0,0,"2"
"34_44",65,10,0,0,">=10"
"49_90",65,0,0,0,"0"
"40_79",65,1,0,0,"1"
"40_6",65,0,0,0,"0"
"77_47",65,0,0,0,"0"
"77_77",65,2,0,0,"2"
"38_62",65,2,0,0,"2"
"16_70",65,0,0,0,"0"
"22_37",65,3,0,0,"3"
"39_35",65,4,0,0,"4"
"79_44",65,1,0,0,"1"
"79_44",65,0,0,0,"0"
"50_35",65,3,0,0,"3"
"82_50",65,3,0,0,"3"
"72_14",65,0,0,0,"0"
"15_72",65,0,1,0,"1"
"40_7",65,1,0,0,"1"
"2_33",65,2,0,0,"2"
"32_40",65,2,0,0,"2"
"24_52",65,1,0,0,"1"
"1_36",65,1,0,0,"1"
"4_22",65,1,0,0,"1"
"53_79",64,3,0,1,"4"
"40_32",65,0,0,0,"0"
"70_63",65,0,1,0,"1"
"5_14",65,1,0,0,"1"
"4_34",65,1,0,0,"1"
"40_3",65,2,0,0,"2"
"37_16",66,5,1,0,"6"
"77_43",65,0,1,0,"1"
"49_42",65,0,0,0,"0"
"39_58",65,2,0,0,"2"
"62_65",65,0,0,0,"0"
"38_45",64,7,0,1,"8"
"78_71",65,1,1,0,"2"
"17_73",65,1,0,0,"1"
"22_36",65,1,0,0,"1"
"60_56",65,2,0,0,"2"
"57_43",65,2,0,0,"2"
"34_40",65,1,0,0,"1"
"54_60",65,4,0,0,"4"
"51_43",65,2,0,0,"2"
"2_65",65,0,0,0,"0"
"39_79",65,0,0,0,"0"
"78_79",65,3,0,0,"3"
"32_79",65,0,0,0,"0"
"45_40",61,0,0,4,"4"
"54_2",65,0,0,0,"0"
"62_44",65,3,0,0,"3"
"62_20",65,1,0,0,"1"
"42_17",65,2,1,0,"3"
"48_52",65,2,0,0,"2"
"38_16",64,4,0,1,"5"
"34_40",65,1,0,0,"1"
"41_64",63,5,0,2,"7"
"38_71",65,3,0,0,"3"
"24_60",65,0,0,0,"0"
"63_44",65,6,0,0,"6"
"53_14",65,1,0,0,"1"
"49_42",65,2,0,0,"2"
"65_18",65,0,0,0,"0"
"33_91",64,2,0,1,"3"
"40_51",65,6,0,0,"6"
"49_90",64,2,0,1,"3"
"40_86",65,2,0,0,"2"
"40_61",65,8,0,0,"8"
"78_44",63,4,0,2,"6"
"67_78",65,1,0,0,"1"
"91_89",65,3,0,0,"3"
"34_84",65,0,0,0,"0"
"39_78",65,3,0,0,"3"
"43_32",65,1,0,0,"1"
"23_50",65,1,0,0,"1"
"40_35",65,5,0,0,"5"
"80_67",63,7,0,2,"9"
"39_44",65,5,0,0,"5"
"28_77",65,1,0,0,"1"
"67_40",65,2,0,0,"2"
"40_85",65,1,0,0,"1"
"65_50",65,2,0,0,"2"
"65_15",64,2,0,1,"3"
"8_44",65,2,0,0,"2"
"42_88",65,0,0,0,"0"
"35_37",65,2,0,0,"2"
"37_40",65,3,0,0,"3"
"31_40",65,1,0,0,"1"
"50_79",65,1,0,0,"1"
"52_78",65,3,0,0,"3"
"79_51",65,0,0,0,"0"
"38_42",65,0,0,0,"0"
"24_37",65,1,0,0,"1"
"45_41",65,0,0,0,"0"
"51_67",65,3,0,0,"3"
"16_40",65,1,0,0,"1"
"42_7",65,0,0,0,"0"
"37_44",61,1,0,4,"5"
"65_9",65,0,0,0,"0"
"55_32",65,0,0,0,"0"
"31_91",65,0,0,0,"0"
"76_54",65,0,1,0,"1"
"40_79",62,2,0,3,"5"
"52_16",65,2,0,0,"2"
"2_45",65,2,0,0,"2"
"45_3",65,8,0,0,"8"
"66_50",64,5,0,1,"6"
"41_16",62,2,0,3,"5"
"24_44",65,0,0,0,"0"
"40_30",63,2,0,2,"4"
"44_63",65,0,0,0,"0"
"31_55",65,0,0,0,"0"
"33_44",65,0,0,0,"0"
"48_90",65,1,0,0,"1"
"91_16",65,1,0,0,"1"
"43_26",65,0,0,0,"0"
"77_32",65,0,0,0,"0"
"78_33",65,0,0,0,"0"
"65_85",63,2,0,2,"4"
"44_52",65,2,0,0,"2"
"1_62",65,0,0,0,"0"
"20_66",65,0,0,0,"0"
"65_37",65,0,0,0,"0"
"4_33",65,1,0,0,"1"
"32_40",65,2,0,0,"2"
"44_34",65,3,0,0,"3"
"23_17",65,9,0,0,"9"
"23_34",65,0,0,0,"0"
"36_41",65,1,0,0,"1"
"59_44",65,1,0,0,"1"
"39_34",65,0,0,0,"0"
"22_51",64,2,0,1,"3"
"55_40",65,1,0,0,"1"
"39_43",65,0,0,0,"0"
"79_20",65,2,0,0,"2"
"77_24",65,0,0,0,"0"
"53_5",65,0,0,0,"0"
"28_44",65,4,0,0,"4"
"78_85",65,0,0,0,"0"
"44_64",65,0,0,0,"0"
"41_61",65,0,0,0,"0"
"53_82",65,14,0,0,">=10"
"78_40",65,1,0,0,"1"
"61_52",61,14,0,4,">=10"
"67_58",65,1,0,0,"1"
"38_56",61,5,0,4,"9"
"50_51",65,8,0,0,"8"
"53_4",64,9,0,1,">=10"
"59_33",65,6,0,0,"6"
"85_54",65,5,0,0,"5"
"14_60",65,0,0,0,"0"
"37_82",65,0,0,0,"0"
"23_51",65,2,0,0,"2"
"46_79",65,0,0,0,"0"
"17_51",64,3,0,1,"4"
"46_54",65,0,0,0,"0"
"79_38",65,0,0,0,"0"
"6_16",65,2,0,0,"2"
"10_80",65,0,0,0,"0"
"9_20",65,0,1,0,"1"
"52_38",65,3,0,0,"3"
"20_41",65,0,0,0,"0"
"65_68",65,0,0,0,"0"
"16_52",65,0,0,0,"0"
"38_16",65,0,0,0,"0"
"51_63",65,3,0,0,"3"
"56_36",62,5,0,3,"8"
"30_17",63,2,0,2,"4"
"78_40",65,0,0,0,"0"
"20_51",65,1,0,0,"1"
"37_1",65,0,0,0,"0"
"43_41",65,1,0,0,"1"
"65_79",65,0,0,0,"0"
"78_41",65,2,1,0,"3"
"62_17",65,0,0,0,"0"
"76_42",65,6,0,0,"6"
"6_44",65,1,0,0,"1"
"51_34",65,5,0,0,"5"
"32_43",65,3,0,0,"3"
"37_3",65,0,0,0,"0"
"41_16",65,0,0,0,"0"
"79_38",65,1,0,0,"1"
"35_23",65,3,0,0,"3"
"84_58",65,0,0,0,"0"
"42_26",65,0,0,0,"0"
"39_51",65,5,0,0,"5"
"39_67",61,2,0,4,"6"
"53_51",65,2,0,0,"2"
"78_39",65,0,0,0,"0"
"80_20",65,2,0,0,"2"
"23_77",65,0,1,0,"1"
"39_59",65,0,0,0,"0"
"1_90",65,0,0,0,"0"
"62_41",65,0,0,0,"0"
"52_66",65,1,0,0,"1"
"89_81",65,2,0,0,"2"
"38_42",65,0,0,0,"0"
"62_33",65,2,0,0,"2"
"32_64",65,1,0,0,"1"
"7_60",65,2,0,0,"2"
"78_53",65,0,0,0,"0"
"37_77",65,0,0,0,"0"
"1_40",65,1,0,0,"1"
"53_39",64,0,0,1,"1"
"79_39",65,1,0,0,"1"
"79_66",65,3,0,0,"3"
"17_41",63,13,0,2,">=10"
"43_47",65,1,0,0,"1"
"9_23",65,1,0,0,"1"
"43_44",65,1,0,0,"1"
"41_64",65,0,0,0,"0"
"20_40",65,2,0,0,"2"
"23_51",65,0,0,0,"0"
"64_88",65,5,0,0,"5"
"67_43",65,1,0,0,"1"
"60_74",65,0,1,0,"1"
"79_16",65,3,0,0,"3"
"65_32",65,0,0,0,"0"
"24_43",65,2,0,0,"2"
"51_60",65,4,0,0,"4"
"88_88",65,1,0,0,"1"
"78_78",65,0,0,0,"0"
"20_80",65,1,0,0,"1"
"77_41",65,0,0,0,"0"
"56_3",63,2,0,2,"4"
"65_42",65,3,1,0,"4"
"52_65",65,0,0,0,"0"
"39_53",65,2,0,0,"2"
"67_79",65,0,0,0,"0"
"19_31",65,2,0,0,"2"
"24_4",65,2,0,0,"2"
"20_52",64,1,0,1,"2"
"65_44",65,0,0,0,"0"
"17_38",65,0,0,0,"0"
"1_17",65,0,0,0,"0"
"90_59",65,1,0,0,"1"
"77_44",65,0,0,0,"0"
"61_52",65,4,0,0,"4"
"1_90",65,1,0,0,"1"
"39_61",65,1,1,0,"2"
"79_16",65,0,0,0,"0"
"35_23",63,3,0,2,"5"
"43_4",65,5,0,0,"5"
"66_32",65,0,0,0,"0"
"43_39",65,2,0,0,"2"
"53_62",63,11,0,2,">=10"
"77_1",65,1,0,0,"1"
"42_37",65,1,0,0,"1"
"32_37",65,0,0,0,"0"
"24_3",65,0,0,0,"0"
"43_39",65,1,0,0,"1"
"22_4",65,0,0,0,"0"
"34_88",65,1,0,0,"1"
"64_34",65,0,0,0,"0"
"86_63",65,0,0,0,"0"
"67_26",65,1,0,0,"1"
"6_50",65,3,0,0,"3"
"84_63",65,0,1,0,"1"
"16_81",65,0,0,0,"0"
"32_4",65,1,0,0,"1"
"91_4",65,3,0,0,"3"
"43_40",65,3,0,0,"3"
"59_79",63,1,0,2,"3"
"75_77",65,4,0,0,"4"
"53_51",65,3,0,0,"3"
"63_42",65,1,0,0,"1"
"50_52",65,0,0,0,"0"
"24_65",65,1,0,0,"1"
"79_64",65,3,0,0,"3"
"65_29",65,0,0,0,"0"
"34_24",65,0,0,0,"0"
"24_43",65,2,0,0,"2"
"20_79",65,1,1,0,"2"
"1_44",65,2,0,0,"2"
"32_47",65,0,0,0,"0"
"38_79",64,5,0,1,"6"
"52_42",65,2,0,0,"2"
"77_63",65,1,0,0,"1"
"77_88",65,1,0,0,"1"
"50_2",65,1,0,0,"1"
"23_90",65,2,0,0,"2"
"38_3",65,0,0,0,"0"
"63_40",65,5,0,0,"5"
"33_63",65,1,0,0,"1"
"65_44",65,3,0,0,"3"
"43_48",65,1,0,0,"1"
"16_1",65,0,0,0,"0"
"53_16",65,1,0,0,"1"
"64_34",65,4,0,0,"4"
"24_6",65,1,0,0,"1"
"32_43",65,0,1,0,"1"
"10_2",65,2,0,0,"2"
"56_54",65,0,0,0,"0"
"62_43",65,7,0,0,"7"
"37_65",65,0,0,0,"0"
"71_43",65,0,0,0,"0"
"14_16",65,2,0,0,"2"
"14_90",65,3,0,0,"3"
"77_60",65,0,0,0,"0"
"67_2",63,4,0,2,"6"
"36_91",65,2,0,0,"2"
"90_55",65,0,0,0,"0"
"23_16",65,3,0,0,"3"
"59_90",65,0,0,0,"0"
"37_17",65,7,0,0,"7"
"64_41",65,0,0,0,"0"
"1_51",65,0,0,0,"0"
"32_76",64,7,0,1,"8"
"67_43",65,3,0,0,"3"
"45_90",65,2,0,0,"2"
"46_77",65,7,0,0,"7"
"41_23",65,3,0,0,"3"
"44_87",65,0,0,0,"0"
"44_63",65,0,0,0,"0"
"60_79",65,4,0,0,"4"
"38_48",65,3,0,0,"3"
"50_64",65,2,0,0,"2"
"4_3",65,0,0,0,"0"
"23_77",64,0,0,1,"1"
"54_79",65,0,0,0,"0"
"41_78",65,0,0,0,"0"
"39_91",65,3,0,0,"3"
"78_64",65,0,0,0,"0"
"51_51",65,2,0,0,"2"
"32_40",65,3,0,0,"3"
"62_32",63,4,0,2,"6"
"59_63",65,3,0,0,"3"
"79_35",65,1,0,0,"1"
"90_51",65,0,0,0,"0"
"42_3",65,0,0,0,"0"
"1_45",65,0,0,0,"0"
"65_42",65,0,1,0,"1"
"51_3",65,1,0,0,"1"
"37_54",64,8,0,1,"9"
"40_63",65,1,0,0,"1"
"49_49",65,0,1,0,"1"
"67_34",65,2,0,0,"2"
"5_3",65,0,0,0,"0"
"38_39",65,1,0,0,"1"
"34_42",65,0,0,0,"0"
"34_88",65,1,0,0,"1"
"66_44",65,0,0,0,"0"
"65_63",65,2,0,0,"2"
"62_41",64,8,0,1,"9"
"43_40",65,1,0,0,"1"
"72_59",65,0,0,0,"0"
"15_2",65,0,0,0,"0"
"33_26",65,5,0,0,"5"
"1_16",65,0,0,0,"0"
"40_50",65,0,0,0,"0"
"79_48",65,6,0,0,"6"
"21_77",65,0,0,0,"0"
"40_37",61,2,0,4,"6"
"36_23",65,0,0,0,"0"
"91_83",65,0,0,0,"0"
"45_41",65,3,0,0,"3"
"41_91",65,0,0,0,"0"
"40_79",62,2,0,3,"5"
"32_61",65,2,0,0,"2"
"34_3",65,3,0,0,"3"
"34_39",65,1,1,0,"2"
"6_24",65,0,0,0,"0"
"87_67",65,0,0,0,"0"
"77_44",65,1,0,0,"1"
"56_74",65,0,0,0,"0"
"59_79",65,0,0,0,"0"
"66_40",65,6,0,0,"6"
"21_37",64,6,0,1,"7"
"71_66",65,0,0,0,"0"
"23_54",65,0,0,0,"0"
"42_49",65,3,0,0,"3"
"16_88",65,3,0,0,"3"
"40_23",65,1,0,0,"1"
"83_42",65,0,0,0,"0"
"24_41",65,7,1,0,"8"
"16_3",65,1,0,0,"1"
"90_7",65,0,0,0,"0"
"21_1",65,1,0,0,"1"
"16_63",63,2,0,2,"4"
"88_81",65,1,0,0,"1"
"84_62",65,5,0,0,"5"
"53_50",65,0,0,0,"0"
"77_16",65,3,0,0,"3"
"44_90",65,1,0,0,"1"
"34_79",65,0,0,0,"0"
"4_44",65,2,0,0,"2"
"81_43",65,0,0,0,"0"
"57_36",65,1,0,0,"1"
"14_56",65,0,0,0,"0"
"16_22",65,1,0,0,"1"
"40_89",65,3,0,0,"3"
"79_90",65,0,0,0,"0"
"40_44",65,1,0,0,"1"
"54_40",65,1,0,0,"1"
"54_22",65,1,0,0,"1"
"32_65",64,7,0,1,"8"
"65_45",65,3,0,0,"3"
"32_67",65,2,0,0,"2"
"44_64",63,1,0,2,"3"
"38_1",65,3,0,0,"3"
"40_44",65,2,0,0,"2"
"40_51",64,0,0,1,"1"
"50_41",65,0,0,0,"0"
"73_79",65,0,0,0,"0"
"43_50",64,2,0,1,"3"
"38_42",65,1,0,0,"1"
"67_78",65,0,0,0,"0"
"73_85",65,1,0,0,"1"
"40_15",65,3,1,0,"4"
"38_49",65,0,0,0,"0"
"38_31",65,0,0,0,"0"
"82_52",64,8,0,1,"9"
"66_20",65,3,0,0,"3"
"87_40",65,2,0,0,"2"
"47_42",65,1,0,0,"1"
"33_89",65,3,0,0,"3"
"50_67",65,2,0,0,"2"
"46_1",65,0,0,0,"0"
"52_90",65,0,0,0,"0"
"66_52",65,0,0,0,"0"
"52_17",65,2,0,0,"2"
"18_37",65,1,0,0,"1"
"59_90",65,0,1,0,"1"
"34_21",65,1,0,0,"1"
"2_8",62,1,1,3,"5"
"24_43",65,2,0,0,"2"
"78_58",63,4,0,2,"6"
"20_47",65,0,0,0,"0"
"77_60",65,3,0,0,"3"
"21_77",65,3,0,0,"3"
"64_61",65,7,0,0,"7"
"60_35",65,0,0,0,"0"
"40_17",65,1,0,0,"1"
"48_52",65,0,0,0,"0"
"52_1",65,1,0,0,"1"
"44_51",65,5,0,0,"5"
"77_88",65,0,0,0,"0"
"79_79",65,0,0,0,"0"
"23_37",65,5,0,0,"5"
"63_39",65,3,0,0,"3"
"60_5",62,8,1,3,">=10"
"63_38",65,0,0,0,"0"
"4_78",65,2,0,0,"2"
"62_65",65,9,0,0,"9"
"8_48",65,6,0,0,"6"
"64_3",65,1,0,0,"1"
"44_76",65,0,0,0,"0"
"32_40",63,1,0,2,"3"
"16_89",65,2,0,0,"2"
"79_34",65,2,1,0,"3"
"91_37",66,0,1,0,"1"
