"hit","align.length","mismatch","indel","unalign.length","total.miss"
"33_91",65,1,0,0,1
"24_52",65,0,0,0,0
"24_71",65,1,0,0,1
"62_70",65,0,0,0,0
"17_79",65,1,0,0,1
"16_79",65,0,0,0,0
"36_33",65,1,0,0,1
"9_35",65,2,0,0,2
"49_25",65,1,0,0,1
"83_11",65,0,0,0,0
"49_43",65,0,0,0,0
"27_75",65,1,0,0,1
"17_66",65,0,0,0,0
"84_41",65,2,0,0,2
"24_51",65,1,0,0,1
"48_40",65,1,0,0,1
"63_56",65,0,0,0,0
"67_26",65,1,0,0,1
"81_89",65,1,0,0,1
"91_34",65,0,0,0,0
"89_7",65,0,0,0,0
"53_84",65,0,0,0,0
"24_55",65,0,0,0,0
"16_46",65,0,0,0,0
"80_31",65,1,0,0,1
"22_40",65,1,1,0,2
"65_21",63,0,0,2,2
"72_26",65,1,0,0,1
"53_59",65,2,0,0,2
"65_87",65,0,0,0,0
"68_49",65,0,0,0,0
"82_22",65,2,0,0,2
"22_71",65,0,0,0,0
"77_77",65,0,0,0,0
"24_10",65,0,0,0,0
"8_47",65,0,0,0,0
"5_75",65,1,0,0,1
"84_20",65,0,0,0,0
"44_57",65,2,0,0,2
"23_19",65,0,0,0,0
"36_87",65,1,0,0,1
"62_89",65,2,0,0,2
"82_72",65,2,0,0,2
"7_36",65,1,0,0,1
"22_30",65,0,0,0,0
"48_57",65,1,0,0,1
"84_87",65,1,0,0,1
"41_64",65,0,0,0,0
"88_30",65,2,0,0,2
"4_88",65,0,0,0,0
"38_58",65,1,0,0,1
"46_37",65,0,0,0,0
"48_33",65,0,0,0,0
"9_49",65,0,0,0,0
"79_40",65,0,0,0,0
"8_42",65,0,0,0,0
"34_6",65,0,0,0,0
"56_53",65,0,0,0,0
"76_3",65,0,0,0,0
"33_61",65,2,0,0,2
"75_47",65,0,0,0,0
"60_90",65,0,0,0,0
"75_11",65,1,0,0,1
"78_83",65,2,0,0,2
"30_84",65,0,0,0,0
"67_8",65,1,0,0,1
"84_22",65,2,0,0,2
"21_45",65,2,0,0,2
"42_77",65,0,0,0,0
"62_23",65,0,0,0,0
"60_23",65,0,0,0,0
"17_89",65,1,0,0,1
"72_4",65,0,0,0,0
"75_42",65,0,0,0,0
"53_18",65,0,0,0,0
"54_48",65,1,0,0,1
"15_65",65,0,0,0,0
"42_12",65,0,0,0,0
"17_15",65,2,0,0,2
"91_26",65,0,0,0,0
"34_22",65,1,0,0,1
"19_14",65,0,0,0,0
"50_6",65,0,0,0,0
"24_60",65,0,0,0,0
"79_86",65,0,0,0,0
"70_61",65,2,0,0,2
"82_73",65,2,0,0,2
"52_73",65,0,0,0,0
"47_14",65,0,0,0,0
"87_40",65,0,0,0,0
"27_83",65,0,0,0,0
"69_11",65,2,0,0,2
"63_10",65,0,0,0,0
"64_22",65,1,0,0,1
"85_32",65,0,0,0,0
"34_77",65,0,0,0,0
"27_9",65,0,0,0,0
"76_43",65,1,0,0,1
"59_24",65,0,0,0,0
"77_82",65,2,0,0,2
"28_18",65,0,2,0,2
"34_79",65,0,0,0,0
"33_6",65,0,0,0,0
"84_83",65,0,0,0,0
"48_9",65,1,1,0,2
"78_39",65,0,0,0,0
"52_63",65,2,0,0,2
"5_88",65,0,0,0,0
"72_29",65,0,0,0,0
"17_47",65,1,0,0,1
"7_90",65,1,0,0,1
"75_43",65,1,0,0,1
"48_31",65,1,0,0,1
"76_47",65,0,0,0,0
"74_36",65,1,0,0,1
"52_80",65,1,0,0,1
"59_40",65,1,0,0,1
"9_68",63,0,0,2,2
"79_15",65,0,0,0,0
"45_38",65,1,0,0,1
"59_60",65,0,0,0,0
"17_11",65,0,0,0,0
"71_40",65,1,0,0,1
"63_16",65,0,0,0,0
"49_50",65,0,0,0,0
"24_77",65,0,0,0,0
"17_47",65,0,0,0,0
"61_84",65,1,0,0,1
"87_27",65,1,0,0,1
"17_16",65,0,0,0,0
"21_90",65,0,0,0,0
"66_21",65,0,0,0,0
"21_45",65,0,0,0,0
"56_5",65,0,0,0,0
"41_33",65,0,0,0,0
"5_1",65,2,0,0,2
"15_62",65,0,0,0,0
"46_1",65,0,0,0,0
"17_72",65,1,0,0,1
"20_78",65,1,0,0,1
"69_18",65,0,0,0,0
"29_59",65,1,1,0,2
"30_12",65,0,0,0,0
"73_25",65,1,0,0,1
"78_3",65,0,0,0,0
"57_53",65,0,0,0,0
"86_26",65,1,0,0,1
"14_7",65,0,0,0,0
"52_64",65,0,0,0,0
"78_31",65,0,0,0,0
"32_11",65,1,0,0,1
"80_79",65,0,0,0,0
"34_90",65,0,0,0,0
"54_14",65,0,0,0,0
"20_79",65,0,0,0,0
"24_64",65,0,0,0,0
"86_91",65,2,0,0,2
"17_16",65,0,0,0,0
"63_81",65,0,0,0,0
"78_21",65,0,0,0,0
"75_19",65,1,0,0,1
"41_38",65,1,0,0,1
"56_66",65,0,0,0,0
"63_43",65,0,0,0,0
"73_37",65,0,0,0,0
"72_21",65,0,0,0,0
"72_88",65,1,0,0,1
"76_1",65,1,0,0,1
"5_2",65,1,0,0,1
"14_61",65,0,0,0,0
"59_53",65,0,0,0,0
"37_43",65,1,0,0,1
"70_55",65,2,0,0,2
"53_8",65,0,0,0,0
"18_56",65,1,0,0,1
"78_59",65,0,0,0,0
"22_55",65,2,0,0,2
"84_64",65,1,0,0,1
"54_76",65,0,0,0,0
"84_44",65,1,0,0,1
"83_21",65,0,0,0,0
"78_45",65,0,1,0,1
"7_64",65,2,0,0,2
"68_1",65,0,0,0,0
"60_83",65,2,0,0,2
"49_20",65,2,0,0,2
"68_9",65,2,0,0,2
"2_87",65,1,0,0,1
"39_29",65,0,0,0,0
"75_52",65,1,0,0,1
"83_5",65,0,0,0,0
"14_55",65,1,0,0,1
"48_65",65,0,0,0,0
"77_49",65,0,0,0,0
"43_48",65,1,0,0,1
"59_36",65,0,0,0,0
"69_40",65,0,0,0,0
"20_63",65,0,0,0,0
"77_44",65,0,0,0,0
"10_34",65,0,1,0,1
"68_91",65,1,0,0,1
"48_28",65,1,0,0,1
"77_77",65,0,0,0,0
"40_23",65,1,0,0,1
"11_27",65,1,0,0,1
"1_61",65,2,0,0,2
"26_70",65,1,0,0,1
"19_29",65,1,0,0,1
"48_20",65,0,0,0,0
"29_65",65,0,0,0,0
"64_36",65,0,0,0,0
"59_7",65,0,1,0,1
"41_47",65,1,0,0,1
"8_44",65,1,0,0,1
"25_54",65,2,0,0,2
"66_62",65,1,0,0,1
"56_75",65,1,0,0,1
"14_47",65,0,0,0,0
"23_40",65,0,0,0,0
"15_54",65,0,0,0,0
"15_33",65,2,0,0,2
"50_64",65,1,0,0,1
"17_16",65,0,0,0,0
"73_89",65,0,0,0,0
"41_83",65,0,0,0,0
"1_49",65,0,0,0,0
"63_37",65,0,0,0,0
"45_27",65,1,0,0,1
"50_16",65,0,0,0,0
"68_5",65,0,0,0,0
"20_52",65,0,0,0,0
"59_37",65,1,0,0,1
"1_28",65,1,0,0,1
"53_77",65,0,0,0,0
"83_80",65,2,0,0,2
"45_15",65,1,0,0,1
"66_49",65,1,0,0,1
"20_65",65,0,0,0,0
"40_3",65,0,0,0,0
"46_28",65,0,0,0,0
"46_82",65,1,0,0,1
"30_87",65,0,0,0,0
"39_78",65,0,0,0,0
"30_66",65,2,0,0,2
"71_32",65,2,0,0,2
"15_37",65,1,0,0,1
"34_66",65,0,0,0,0
"18_77",65,0,0,0,0
"49_5",65,1,0,0,1
"24_63",65,0,0,0,0
"62_80",65,1,0,0,1
"32_74",65,1,0,0,1
"48_60",65,0,0,0,0
"18_33",65,1,0,0,1
"18_85",65,1,0,0,1
"19_86",65,1,0,0,1
"82_40",65,1,0,0,1
"79_71",65,1,0,0,1
"69_63",65,0,1,0,1
"51_11",65,2,0,0,2
"8_53",65,0,0,0,0
"90_60",65,2,0,0,2
"25_54",65,2,0,0,2
"20_88",65,0,0,0,0
"67_88",65,0,0,0,0
"49_77",65,1,0,0,1
"50_73",65,2,0,0,2
"53_45",65,1,0,0,1
"21_7",65,1,0,0,1
"82_79",65,0,0,0,0
"59_19",65,2,0,0,2
"17_22",65,0,0,0,0
"33_54",65,0,0,0,0
"64_73",65,1,0,0,1
"2_81",65,0,0,0,0
"51_8",65,0,0,0,0
"43_53",65,1,0,0,1
"53_40",65,2,0,0,2
"49_12",65,0,0,0,0
"8_87",65,1,0,0,1
"36_34",65,0,0,0,0
"22_33",65,1,0,0,1
"78_54",65,2,0,0,2
"8_44",65,2,0,0,2
"53_91",65,0,0,0,0
"1_72",65,0,0,0,0
"1_12",65,1,1,0,2
"69_59",65,1,0,0,1
"49_50",65,0,0,0,0
"34_16",65,0,0,0,0
"79_84",65,0,0,0,0
"72_51",65,0,0,0,0
"75_65",65,1,0,0,1
"78_5",65,0,0,0,0
"27_47",65,0,0,0,0
"15_2",65,0,0,0,0
"57_56",65,1,0,0,1
"18_76",65,0,0,0,0
"23_11",65,1,0,0,1
"31_69",65,0,0,0,0
"34_10",65,1,0,0,1
"28_90",65,0,0,0,0
"34_79",65,0,0,0,0
"24_74",65,0,0,0,0
"10_30",65,1,0,0,1
"31_3",65,0,0,0,0
"12_53",65,0,0,0,0
"24_77",65,0,0,0,0
"17_12",65,2,0,0,2
"76_39",65,2,0,0,2
"82_56",65,0,0,0,0
"56_14",65,0,0,0,0
"76_33",65,1,0,0,1
"69_73",65,1,0,0,1
"34_66",65,2,0,0,2
"65_6",65,0,0,0,0
"17_73",65,0,0,0,0
"80_36",65,0,0,0,0
"44_80",65,0,0,0,0
"27_41",65,2,0,0,2
"76_40",65,1,0,0,1
"65_35",65,1,0,0,1
"33_12",65,2,0,0,2
"69_10",65,0,0,0,0
"82_43",65,0,0,0,0
"4_47",65,0,0,0,0
"29_56",65,2,0,0,2
"20_67",65,0,0,0,0
"36_78",65,0,0,0,0
"87_44",65,2,0,0,2
"17_84",65,2,0,0,2
"29_38",65,1,0,0,1
"23_88",65,1,0,0,1
"79_37",65,0,0,0,0
"59_50",65,1,0,0,1
"67_71",65,1,0,0,1
"34_76",65,0,0,0,0
"40_27",65,0,0,0,0
"24_20",65,0,0,0,0
"69_7",65,1,0,0,1
"44_23",65,0,0,0,0
"78_48",65,0,0,0,0
"23_28",65,0,0,0,0
"26_57",65,2,0,0,2
"18_79",65,1,0,0,1
"29_57",65,0,0,0,0
"27_48",65,2,0,0,2
"81_17",65,2,0,0,2
"76_62",63,0,0,2,2
"11_37",65,0,0,0,0
"34_81",65,2,0,0,2
"35_90",65,0,0,0,0
"1_14",65,0,0,0,0
"90_48",65,1,0,0,1
"81_49",65,0,0,0,0
"86_48",65,1,0,0,1
"14_39",65,0,0,0,0
"76_7",65,1,0,0,1
"27_87",65,0,0,0,0
"15_58",65,0,0,0,0
"32_5",65,0,0,0,0
"24_14",65,2,0,0,2
"64_40",65,1,0,0,1
"83_56",65,0,0,0,0
"77_79",65,0,0,0,0
"7_70",65,0,0,0,0
"48_30",65,1,0,0,1
"83_57",65,0,0,0,0
"70_87",65,0,0,0,0
"67_37",65,0,1,0,1
"55_44",65,0,0,0,0
"51_71",65,2,0,0,2
"6_34",65,0,1,0,1
"6_91",65,1,0,0,1
"72_91",65,0,0,0,0
"71_51",64,1,0,1,2
"53_53",65,1,1,0,2
"46_4",65,1,0,0,1
"37_26",65,2,0,0,2
"75_29",65,1,0,0,1
"5_84",65,0,0,0,0
"18_54",65,0,0,0,0
"90_50",65,0,0,0,0
"14_18",65,0,0,0,0
"70_49",65,0,0,0,0
"77_80",65,0,0,0,0
"57_41",65,0,0,0,0
"34_67",65,0,0,0,0
"8_3",65,1,0,0,1
"85_78",63,0,0,2,2
"67_84",65,0,0,0,0
"34_59",65,1,0,0,1
"8_71",65,1,0,0,1
"4_19",65,0,0,0,0
"77_45",65,0,0,0,0
"83_80",65,0,0,0,0
"89_48",65,0,0,0,0
"54_77",65,0,0,0,0
"33_74",65,0,1,0,1
"61_5",65,1,0,0,1
"75_83",65,0,0,0,0
"22_28",65,0,0,0,0
"72_77",65,0,0,0,0
"81_58",65,1,0,0,1
"8_81",65,0,0,0,0
"5_87",65,1,0,0,1
"68_43",65,0,0,0,0
"48_88",65,1,0,0,1
"55_37",65,0,0,0,0
"27_79",65,1,0,0,1
"78_79",65,0,0,0,0
"79_12",65,2,0,0,2
"15_76",65,0,0,0,0
"69_50",65,0,0,0,0
"81_69",65,0,0,0,0
"69_4",65,0,0,0,0
"1_20",65,0,0,0,0
"42_65",65,0,0,0,0
"40_38",65,2,0,0,2
"41_60",65,1,0,0,1
"4_49",65,0,0,0,0
"79_55",65,0,0,0,0
"40_17",65,0,1,0,1
"66_49",65,0,0,0,0
"44_23",65,2,0,0,2
"68_50",65,1,0,0,1
"72_74",65,0,0,0,0
"4_75",65,0,0,0,0
"6_7",65,1,0,0,1
"74_52",65,0,0,0,0
"48_76",65,0,0,0,0
"63_64",65,0,0,0,0
"30_51",65,0,0,0,0
"24_31",65,1,0,0,1
"62_11",65,0,0,0,0
"9_25",65,0,0,0,0
"74_12",63,0,0,2,2
"18_3",65,0,0,0,0
"5_56",65,0,1,0,1
"24_84",65,0,0,0,0
"45_4",65,0,0,0,0
"2_39",65,1,0,0,1
"69_57",65,0,0,0,0
"4_31",65,0,0,0,0
"84_3",65,0,0,0,0
"48_88",65,0,1,0,1
"23_20",65,1,0,0,1
"46_49",65,0,0,0,0
"28_15",65,0,0,0,0
"76_3",65,0,0,0,0
"29_79",65,1,0,0,1
"14_79",65,0,0,0,0
"24_8",65,1,0,0,1
"67_73",65,0,0,0,0
"20_55",65,0,0,0,0
"4_73",65,1,0,0,1
"79_53",65,0,0,0,0
"79_86",65,2,0,0,2
"31_10",65,1,0,0,1
"61_28",65,0,0,0,0
"39_60",65,0,0,0,0
"33_1",65,0,0,0,0
"19_7",65,0,1,0,1
"75_86",65,0,0,0,0
"48_64",65,0,0,0,0
"77_1",65,0,0,0,0
"87_42",65,0,0,0,0
"86_10",65,0,0,0,0
"67_33",65,2,0,0,2
"10_3",65,1,0,0,1
"28_65",65,0,0,0,0
"42_29",65,0,0,0,0
"18_84",65,1,0,0,1
"90_12",65,0,0,0,0
"55_71",65,0,0,0,0
"40_29",65,1,0,0,1
"21_56",65,0,0,0,0
"52_8",65,0,1,0,1
"54_32",65,0,0,0,0
"39_22",65,0,0,0,0
"64_56",65,1,0,0,1
"23_34",65,0,0,0,0
"2_34",65,0,0,0,0
"49_25",65,0,0,0,0
"52_6",65,0,0,0,0
"48_81",65,0,0,0,0
"14_32",65,0,0,0,0
"84_55",65,0,0,0,0
"48_88",65,2,0,0,2
"70_39",65,0,0,0,0
"44_71",65,0,0,0,0
"48_79",65,0,0,0,0
"23_90",65,1,0,0,1
"59_80",65,2,0,0,2
"24_86",65,2,0,0,2
"75_70",65,2,0,0,2
"84_22",65,1,0,0,1
"67_60",65,1,0,0,1
"72_47",65,1,0,0,1
"75_49",65,2,0,0,2
"30_56",65,0,0,0,0
"81_84",65,0,0,0,0
"60_47",65,1,0,0,1
"24_59",65,0,0,0,0
"60_27",65,0,0,0,0
"23_19",65,0,0,0,0
"87_49",65,1,0,0,1
"42_47",65,1,0,0,1
"48_50",65,0,0,0,0
"15_26",65,0,0,0,0
"48_54",65,0,0,0,0
"34_88",65,1,0,0,1
"86_1",65,0,0,0,0
"23_35",65,2,0,0,2
"71_62",65,0,0,0,0
"8_78",65,0,0,0,0
"52_86",65,0,0,0,0
"59_43",65,1,0,0,1
"51_6",65,0,0,0,0
"74_84",65,0,0,0,0
"60_17",65,1,0,0,1
"69_70",65,0,0,0,0
"86_36",65,0,0,0,0
"52_67",65,0,0,0,0
"74_4",65,0,0,0,0
"90_74",65,2,0,0,2
"19_34",65,0,0,0,0
"79_15",65,1,0,0,1
"18_78",65,0,0,0,0
"16_5",65,0,0,0,0
"33_3",65,0,0,0,0
"12_17",65,1,0,0,1
"45_3",65,2,0,0,2
"7_11",65,2,0,0,2
"14_68",65,0,0,0,0
"8_77",65,0,0,0,0
"68_65",65,0,0,0,0
"74_68",65,0,0,0,0
"79_88",65,0,0,0,0
"73_21",63,0,0,2,2
"72_19",65,0,0,0,0
"42_49",65,0,0,0,0
"5_91",65,2,0,0,2
"52_31",65,1,0,0,1
"20_2",65,1,0,0,1
"70_36",65,0,0,0,0
"89_58",65,1,0,0,1
"49_71",65,2,0,0,2
"62_33",65,2,0,0,2
"24_29",66,0,1,0,1
"19_49",65,2,0,0,2
"77_70",65,0,0,0,0
"4_22",65,0,0,0,0
"87_3",65,0,0,0,0
"76_77",65,0,0,0,0
"27_10",65,1,0,0,1
"54_59",65,0,0,0,0
"78_59",65,0,0,0,0
"9_84",65,1,0,0,1
"66_18",65,0,0,0,0
"59_4",65,0,0,0,0
"52_87",65,0,0,0,0
"5_75",65,0,0,0,0
"41_10",65,1,0,0,1
"6_73",65,0,0,0,0
"44_14",65,2,0,0,2
"40_40",65,1,0,0,1
"61_41",65,1,0,0,1
"45_33",65,1,0,0,1
"89_82",65,2,0,0,2
"87_64",65,1,0,0,1
"71_4",65,1,0,0,1
"32_23",65,0,0,0,0
"17_34",65,1,0,0,1
"64_34",65,2,0,0,2
"59_12",65,0,0,0,0
"63_20",65,0,0,0,0
"24_68",65,0,0,0,0
"31_39",65,0,0,0,0
"73_44",65,0,0,0,0
"47_17",65,1,0,0,1
"18_50",65,2,0,0,2
"48_37",65,2,0,0,2
"60_12",65,2,0,0,2
"27_55",65,1,0,0,1
"50_79",65,0,0,0,0
"66_70",65,0,0,0,0
"65_8",65,0,0,0,0
"7_37",65,0,0,0,0
"82_87",65,0,0,0,0
"11_64",65,1,0,0,1
"57_61",65,0,0,0,0
"68_77",65,1,0,0,1
"23_14",65,0,0,0,0
"73_74",65,0,0,0,0
"91_57",65,1,0,0,1
"78_89",65,2,0,0,2
"88_50",65,0,0,0,0
"50_72",65,0,0,0,0
"46_79",65,2,0,0,2
"68_87",65,2,0,0,2
"56_17",65,2,0,0,2
"84_30",65,0,0,0,0
"31_90",65,0,0,0,0
"82_7",65,0,0,0,0
"22_71",65,0,0,0,0
"46_26",65,0,0,0,0
"38_54",65,0,0,0,0
"53_67",65,0,0,0,0
"72_15",65,0,0,0,0
"34_56",65,1,0,0,1
"65_14",65,2,0,0,2
"34_76",65,0,0,0,0
"68_76",65,2,0,0,2
"79_87",65,0,0,0,0
"83_68",65,1,0,0,1
"37_72",65,1,0,0,1
"16_11",65,0,0,0,0
"29_34",63,0,0,2,2
"16_73",65,1,0,0,1
"47_79",65,0,0,0,0
"34_50",65,0,0,0,0
"10_70",65,2,0,0,2
"85_65",65,0,0,0,0
"65_43",65,0,0,0,0
"56_14",65,0,0,0,0
"17_82",65,0,0,0,0
"76_90",65,0,0,0,0
"69_10",65,0,0,0,0
"54_16",65,0,0,0,0
"27_5",65,0,1,0,1
"83_46",65,0,0,0,0
"9_20",64,1,0,1,2
"39_32",65,0,0,0,0
"24_57",65,1,0,0,1
"77_33",65,1,0,0,1
"88_86",65,0,0,0,0
"71_75",65,0,0,0,0
"19_27",65,0,0,0,0
"55_54",65,1,0,0,1
"22_53",65,2,0,0,2
"73_44",65,2,0,0,2
"1_76",65,0,0,0,0
"35_81",65,0,0,0,0
"6_61",65,2,0,0,2
"43_20",65,1,0,0,1
"41_20",65,1,0,0,1
"70_23",65,2,0,0,2
"68_1",65,0,0,0,0
"46_36",65,0,0,0,0
"80_19",65,0,0,0,0
"85_3",65,0,0,0,0
"82_12",65,0,0,0,0
"90_68",65,1,0,0,1
"69_17",65,0,0,0,0
"33_87",65,1,0,0,1
"60_28",65,0,0,0,0
"27_86",65,2,0,0,2
"31_47",65,1,0,0,1
"68_17",65,0,0,0,0
"20_91",65,0,0,0,0
"8_47",65,0,0,0,0
"68_83",65,1,0,0,1
"49_70",65,0,0,0,0
"22_53",65,0,0,0,0
"6_80",65,1,0,0,1
"34_16",65,1,0,0,1
"83_14",64,0,0,1,1
"22_80",65,2,0,0,2
"83_71",65,0,0,0,0
"47_29",65,0,1,0,1
"79_78",65,2,0,0,2
"50_55",65,0,0,0,0
"44_30",65,1,0,0,1
"48_51",65,1,0,0,1
"36_90",65,0,0,0,0
"39_91",65,1,0,0,1
"79_34",65,0,0,0,0
"1_78",65,1,0,0,1
"60_89",65,1,0,0,1
"20_3",65,0,0,0,0
"23_65",65,0,0,0,0
"23_44",65,0,0,0,0
"90_65",65,0,0,0,0
"57_37",65,0,0,0,0
"48_32",65,0,0,0,0
"60_88",64,0,0,1,1
"48_60",65,1,0,0,1
"66_48",65,0,0,0,0
"89_21",63,0,0,2,2
"63_2",65,0,0,0,0
"82_38",65,1,0,0,1
"87_64",65,0,0,0,0
"36_82",65,1,0,0,1
"14_18",65,1,0,0,1
"82_79",65,1,0,0,1
"67_37",65,1,0,0,1
"31_77",65,0,0,0,0
"54_40",65,0,0,0,0
"84_90",65,1,0,0,1
"33_66",65,0,0,0,0
"9_79",65,0,0,0,0
"18_6",65,0,1,0,1
"67_34",65,0,0,0,0
"82_91",65,0,0,0,0
"73_91",65,0,0,0,0
"70_20",65,0,0,0,0
"46_34",65,0,0,0,0
"60_18",65,2,0,0,2
"51_20",65,0,0,0,0
"62_64",65,0,0,0,0
"79_87",65,1,0,0,1
"79_25",65,0,0,0,0
"63_50",65,0,0,0,0
"34_83",65,1,0,0,1
"18_56",65,0,0,0,0
"84_71",65,1,0,0,1
"87_17",65,1,0,0,1
"72_30",65,0,0,0,0
"69_43",65,2,0,0,2
"63_38",65,2,0,0,2
"77_23",65,0,0,0,0
"29_52",65,0,0,0,0
"87_87",65,2,0,0,2
"45_78",65,0,0,0,0
"74_47",65,1,0,0,1
"65_73",65,0,0,0,0
"28_49",65,0,0,0,0
"51_88",65,0,0,0,0
"62_42",65,1,0,0,1
"25_53",65,1,0,0,1
"47_62",65,0,0,0,0
"47_36",65,0,0,0,0
"6_79",65,0,0,0,0
"68_59",65,0,0,0,0
"34_27",65,1,0,0,1
"83_48",65,0,0,0,0
"64_78",65,0,0,0,0
"53_79",65,0,0,0,0
"22_72",65,0,0,0,0
"21_1",65,1,0,0,1
"20_88",65,0,0,0,0
"79_47",65,0,0,0,0
"68_71",65,1,0,0,1
"8_11",65,0,0,0,0
"34_26",65,1,0,0,1
"89_18",65,1,0,0,1
"50_59",65,0,0,0,0
"70_90",65,0,0,0,0
"26_5",65,2,0,0,2
"17_11",65,2,0,0,2
"44_14",65,2,0,0,2
"48_54",65,2,0,0,2
"85_49",65,2,0,0,2
"90_74",65,0,0,0,0
"40_89",65,1,0,0,1
"83_59",65,0,0,0,0
"63_26",65,1,0,0,1
"18_38",65,1,0,0,1
"82_83",65,2,0,0,2
"19_26",65,0,0,0,0
"17_75",65,0,0,0,0
"70_88",65,1,1,0,2
"69_73",65,0,0,0,0
"51_68",65,2,0,0,2
"11_88",65,0,0,0,0
"39_45",65,1,0,0,1
"84_25",65,1,0,0,1
"22_47",65,2,0,0,2
"11_39",65,1,0,0,1
"62_41",65,0,0,0,0
"14_36",65,0,0,0,0
"73_8",65,2,0,0,2
"69_69",65,1,0,0,1
"44_72",65,2,0,0,2
"43_14",65,2,0,0,2
"50_61",65,1,0,0,1
"36_46",63,0,0,2,2
"74_74",65,0,0,0,0
"7_47",65,0,0,0,0
"10_21",65,0,0,0,0
"25_23",65,0,0,0,0
"34_73",65,1,0,0,1
"43_61",65,1,0,0,1
"54_70",65,0,0,0,0
"24_5",65,0,0,0,0
"14_8",65,1,0,0,1
"54_66",65,1,0,0,1
"79_29",65,0,0,0,0
"15_63",65,0,0,0,0
"60_48",65,0,0,0,0
"63_84",65,2,0,0,2
"52_53",65,0,0,0,0
"59_53",65,0,0,0,0
"10_81",65,1,0,0,1
"83_17",65,0,0,0,0
"32_12",65,1,0,0,1
"72_2",65,0,0,0,0
"59_47",65,0,0,0,0
"41_47",65,1,0,0,1
"85_55",65,0,0,0,0
"34_6",65,1,0,0,1
"90_23",65,1,0,0,1
"18_65",65,0,0,0,0
"63_75",65,0,0,0,0
"64_74",65,2,0,0,2
"16_48",65,1,0,0,1
"1_63",65,0,0,0,0
"28_47",65,0,0,0,0
"18_47",65,2,0,0,2
"83_89",65,1,0,0,1
"68_72",65,0,0,0,0
"72_24",65,0,0,0,0
"57_38",65,1,0,0,1
"47_41",65,0,0,0,0
"34_73",65,2,0,0,2
"50_59",65,0,0,0,0
"47_17",65,1,0,0,1
"60_18",65,0,0,0,0
"72_54",65,1,0,0,1
"20_36",65,0,0,0,0
"74_60",65,0,0,0,0
"10_5",65,2,0,0,2
"17_4",65,2,0,0,2
"11_88",65,0,0,0,0
"39_54",65,0,0,0,0
"49_72",65,0,0,0,0
"51_57",65,1,0,0,1
"28_32",65,0,0,0,0
"62_4",65,0,0,0,0
"17_53",65,0,0,0,0
"66_65",64,0,0,1,1
"25_16",65,1,0,0,1
"77_76",65,1,0,0,1
"74_10",65,0,0,0,0
"23_18",65,0,0,0,0
"21_91",65,0,0,0,0
"50_63",65,0,0,0,0
"37_60",65,2,0,0,2
"68_81",65,0,0,0,0
"8_79",65,0,0,0,0
"50_16",65,1,0,0,1
"27_12",65,2,0,0,2
"84_45",65,0,0,0,0
"81_15",65,1,0,0,1
"33_58",65,1,0,0,1
"59_18",65,0,0,0,0
"75_60",65,0,0,0,0
"74_58",65,0,0,0,0
"23_72",65,0,0,0,0
"42_89",65,2,0,0,2
"38_47",65,0,0,0,0
"47_68",65,0,0,0,0
"10_60",65,2,0,0,2
"24_43",65,2,0,0,2
"43_44",65,0,1,0,1
"10_21",65,0,0,0,0
"45_71",65,2,0,0,2
"21_16",65,0,0,0,0
"57_88",65,0,0,0,0
"34_78",65,0,0,0,0
"21_91",65,0,0,0,0
"19_36",65,0,0,0,0
"67_2",65,0,0,0,0
"56_66",65,2,0,0,2
"84_57",65,0,0,0,0
"35_55",65,0,0,0,0
"54_79",65,0,0,0,0
"57_62",65,1,0,0,1
"23_58",65,1,0,0,1
"54_43",65,0,0,0,0
"57_59",65,0,0,0,0
"48_38",65,2,0,0,2
"12_3",65,0,0,0,0
"40_67",65,2,0,0,2
"24_50",65,2,0,0,2
"44_40",65,1,0,0,1
"59_66",65,1,0,0,1
"27_88",65,0,0,0,0
"37_78",65,0,0,0,0
"25_1",65,1,0,0,1
"29_26",65,0,0,0,0
"27_57",65,1,0,0,1
"77_42",65,1,0,0,1
"69_43",65,0,0,0,0
"62_87",65,0,0,0,0
"18_31",65,1,0,0,1
"21_48",65,0,0,0,0
"7_63",65,1,0,0,1
"6_57",65,0,0,0,0
"5_23",65,0,0,0,0
"69_88",65,0,0,0,0
"22_45",65,2,0,0,2
"56_11",65,1,0,0,1
"73_14",65,1,0,0,1
"23_69",65,0,0,0,0
"22_16",65,1,1,0,2
"88_83",65,0,0,0,0
"50_90",65,0,0,0,0
"84_87",65,0,0,0,0
"72_44",65,1,0,0,1
"46_35",65,1,0,0,1
"74_14",65,0,0,0,0
"82_10",65,0,0,0,0
"49_85",65,1,0,0,1
"65_60",65,1,0,0,1
"18_18",65,0,0,0,0
"39_1",65,2,0,0,2
"34_39",65,0,0,0,0
"78_79",65,0,0,0,0
"78_7",66,0,1,0,1
"65_17",65,2,0,0,2
"91_41",65,1,1,0,2
"59_56",65,0,0,0,0
"32_14",65,0,0,0,0
"80_91",65,1,0,0,1
"91_71",65,2,0,0,2
"74_41",65,1,0,0,1
"72_27",65,1,0,0,1
"56_29",65,1,0,0,1
"82_69",65,0,0,0,0
"22_91",65,0,0,0,0
"72_54",65,1,0,0,1
"6_16",65,0,0,0,0
"76_9",65,0,0,0,0
"21_85",65,1,0,0,1
"77_3",65,0,0,0,0
"57_38",65,1,0,0,1
"73_8",65,0,0,0,0
"34_90",65,0,0,0,0
"80_36",65,0,0,0,0
