"key1","key2","name1","type1","name2","type2","guide","example_d0","example_p12"
13,22,"Brd4-3","positive","Brpf1-3","experimental","13_22",0,0
14,22,"Brd8-1","experimental","Brpf1-3","experimental","14_22",17,2
15,22,"Brd8-2","experimental","Brpf1-3","experimental","15_22",18,1
16,22,"Brd8-3","experimental","Brpf1-3","experimental","16_22",20,6
17,22,"Brd9-1","experimental","Brpf1-3","experimental","17_22",37,1
18,22,"Brd9-2","experimental","Brpf1-3","experimental","18_22",34,0
19,22,"Brd9-3","experimental","Brpf1-3","experimental","19_22",22,6
20,22,"Brpf1-1","experimental","Brpf1-3","experimental","20_22",20,1
21,22,"Brpf1-2","experimental","Brpf1-3","experimental","21_22",19,2
22,22,"Brpf1-3","experimental","Brpf1-3","experimental","22_22",13,2
23,22,"Dcc-1","negative","Brpf1-3","experimental","23_22",20,5
24,22,"Dcc-2","negative","Brpf1-3","experimental","24_22",37,2
25,22,"Ehmt1-1","experimental","Brpf1-3","experimental","25_22",16,0
26,22,"Ehmt1-2","experimental","Brpf1-3","experimental","26_22",6,1
27,22,"Ehmt1-3","experimental","Brpf1-3","experimental","27_22",11,0
28,22,"Ehmt2-1","experimental","Brpf1-3","experimental","28_22",25,0
29,22,"Ehmt2-2","experimental","Brpf1-3","experimental","29_22",19,0
30,22,"Ehmt2-3","experimental","Brpf1-3","experimental","30_22",17,0
31,22,"Esrrb-1","negative","Brpf1-3","experimental","31_22",11,1
32,22,"Esrrb-2","negative","Brpf1-3","experimental","32_22",23,0
33,22,"Fev-1","negative","Brpf1-3","experimental","33_22",14,4
34,22,"Fev-2","negative","Brpf1-3","experimental","34_22",18,2
35,22,"Irx1-1","negative","Brpf1-3","experimental","35_22",5,1
36,22,"Irx1-2","negative","Brpf1-3","experimental","36_22",7,4
37,22,"Htr2c-1","negative","Brpf1-3","experimental","37_22",11,3
38,22,"Htr2c-2","negative","Brpf1-3","experimental","38_22",15,9
39,22,"Jarid2-1","experimental","Brpf1-3","experimental","39_22",16,4
40,22,"Jarid2-2","experimental","Brpf1-3","experimental","40_22",14,16
41,22,"Jarid2-3","experimental","Brpf1-3","experimental","41_22",11,4
42,22,"Jmjd6-1","experimental","Brpf1-3","experimental","42_22",14,1
43,22,"Jmjd6-2","experimental","Brpf1-3","experimental","43_22",17,3
44,22,"Jmjd6-3","experimental","Brpf1-3","experimental","44_22",12,0
45,22,"Kdm2a-1","experimental","Brpf1-3","experimental","45_22",15,2
46,22,"Kdm2a-2","experimental","Brpf1-3","experimental","46_22",16,2
47,22,"Kdm2a-3","experimental","Brpf1-3","experimental","47_22",19,3
48,22,"Kdm4a-1","experimental","Brpf1-3","experimental","48_22",25,5
49,22,"Kdm4a-2","experimental","Brpf1-3","experimental","49_22",10,1
50,22,"Kdm4a-3","experimental","Brpf1-3","experimental","50_22",23,1
51,22,"Lama1-1","negative","Brpf1-3","experimental","51_22",14,6
52,22,"Lama1-2","negative","Brpf1-3","experimental","52_22",15,4
53,22,"Moz-1","experimental","Brpf1-3","experimental","53_22",21,0
54,22,"Moz-2","experimental","Brpf1-3","experimental","54_22",16,5
55,22,"Moz-3","experimental","Brpf1-3","experimental","55_22",11,0
56,22,"Ncoa2-1","experimental","Brpf1-3","experimental","56_22",15,3
57,22,"Ncoa2-2","experimental","Brpf1-3","experimental","57_22",13,0
58,22,"Ncoa2-3","experimental","Brpf1-3","experimental","58_22",0,0
59,22,"Ncoa3-1","experimental","Brpf1-3","experimental","59_22",21,4
60,22,"Ncoa3-2","experimental","Brpf1-3","experimental","60_22",32,2
61,22,"Ncoa3-3","experimental","Brpf1-3","experimental","61_22",4,1
62,22,"Nmu-1","negative","Brpf1-3","experimental","62_22",16,11
63,22,"Nmu-2","negative","Brpf1-3","experimental","63_22",15,0
64,22,"Opn4-1","negative","Brpf1-3","experimental","64_22",11,2
65,22,"Opn4-2","negative","Brpf1-3","experimental","65_22",24,10
66,22,"Rosa21-1","negative","Brpf1-3","experimental","66_22",8,5
67,22,"Rosa26-2","negative","Brpf1-3","experimental","67_22",17,3
68,22,"Rpa3-1","positive","Brpf1-3","experimental","68_22",20,0
69,22,"Rpa3-2","positive","Brpf1-3","experimental","69_22",23,0
70,22,"Rpa3-3","positive","Brpf1-3","experimental","70_22",21,0
71,22,"Setd2-1","experimental","Brpf1-3","experimental","71_22",21,1
72,22,"Setd2-2","experimental","Brpf1-3","experimental","72_22",27,0
73,22,"Setd2-3","experimental","Brpf1-3","experimental","73_22",11,1
74,22,"Setd5-1","experimental","Brpf1-3","experimental","74_22",28,0
75,22,"Setd5-2","experimental","Brpf1-3","experimental","75_22",18,0
76,22,"Setd5-3","experimental","Brpf1-3","experimental","76_22",22,0
77,22,"Sirt1-1","experimental","Brpf1-3","experimental","77_22",28,4
78,22,"Sirt1-2","experimental","Brpf1-3","experimental","78_22",23,4
79,22,"Sirt1-3","experimental","Brpf1-3","experimental","79_22",42,2
80,22,"Suv39h1-1","experimental","Brpf1-3","experimental","80_22",17,7
81,22,"Suv39h1-2","experimental","Brpf1-3","experimental","81_22",24,2
82,22,"Suv39h1-3","experimental","Brpf1-3","experimental","82_22",18,0
83,22,"Suv420h1-1","experimental","Brpf1-3","experimental","83_22",18,0
84,22,"Suv420h1-2","experimental","Brpf1-3","experimental","84_22",44,2
85,22,"Suv420h1-3","experimental","Brpf1-3","experimental","85_22",21,0
86,22,"Trim28-1","experimental","Brpf1-3","experimental","86_22",9,0
87,22,"Trim28-2","experimental","Brpf1-3","experimental","87_22",13,0
88,22,"Trim28-3","experimental","Brpf1-3","experimental","88_22",16,0
89,22,"Whsc1-1","experimental","Brpf1-3","experimental","89_22",10,2
90,22,"Whsc1-2","experimental","Brpf1-3","experimental","90_22",14,4
91,22,"Whsc1-3","experimental","Brpf1-3","experimental","91_22",16,1
1,23,"Ano9-1","negative","Dcc-1","negative","1_23",18,2
2,23,"Ano9-2","negative","Dcc-1","negative","2_23",6,0
3,23,"Bace-1","negative","Dcc-1","negative","3_23",0,0
4,23,"Bace-2","negative","Dcc-1","negative","4_23",10,1
5,23,"Brd1-1","experimental","Dcc-1","negative","5_23",18,0
6,23,"Brd1-2","experimental","Dcc-1","negative","6_23",26,2
7,23,"Brd1-3","experimental","Dcc-1","negative","7_23",17,0
8,23,"Brd2-1","experimental","Dcc-1","negative","8_23",28,1
9,23,"Brd2-2","experimental","Dcc-1","negative","9_23",15,1
10,23,"Brd2-3","experimental","Dcc-1","negative","10_23",20,0
11,23,"Brd4-1","positive","Dcc-1","negative","11_23",17,0
12,23,"Brd4-2","positive","Dcc-1","negative","12_23",16,0
13,23,"Brd4-3","positive","Dcc-1","negative","13_23",0,0
14,23,"Brd8-1","experimental","Dcc-1","negative","14_23",16,0
15,23,"Brd8-2","experimental","Dcc-1","negative","15_23",26,1
16,23,"Brd8-3","experimental","Dcc-1","negative","16_23",28,7
17,23,"Brd9-1","experimental","Dcc-1","negative","17_23",30,15
18,23,"Brd9-2","experimental","Dcc-1","negative","18_23",25,1
19,23,"Brd9-3","experimental","Dcc-1","negative","19_23",18,0
20,23,"Brpf1-1","experimental","Dcc-1","negative","20_23",17,17
21,23,"Brpf1-2","experimental","Dcc-1","negative","21_23",23,4
22,23,"Brpf1-3","experimental","Dcc-1","negative","22_23",15,2
23,23,"Dcc-1","negative","Dcc-1","negative","23_23",13,4
24,23,"Dcc-2","negative","Dcc-1","negative","24_23",25,21
25,23,"Ehmt1-1","experimental","Dcc-1","negative","25_23",18,0
26,23,"Ehmt1-2","experimental","Dcc-1","negative","26_23",5,2
27,23,"Ehmt1-3","experimental","Dcc-1","negative","27_23",23,0
28,23,"Ehmt2-1","experimental","Dcc-1","negative","28_23",19,0
29,23,"Ehmt2-2","experimental","Dcc-1","negative","29_23",12,1
30,23,"Ehmt2-3","experimental","Dcc-1","negative","30_23",27,0
31,23,"Esrrb-1","negative","Dcc-1","negative","31_23",11,5
32,23,"Esrrb-2","negative","Dcc-1","negative","32_23",23,9
33,23,"Fev-1","negative","Dcc-1","negative","33_23",10,1
34,23,"Fev-2","negative","Dcc-1","negative","34_23",27,3
35,23,"Irx1-1","negative","Dcc-1","negative","35_23",7,3
36,23,"Irx1-2","negative","Dcc-1","negative","36_23",10,4
37,23,"Htr2c-1","negative","Dcc-1","negative","37_23",14,2
38,23,"Htr2c-2","negative","Dcc-1","negative","38_23",9,6
39,23,"Jarid2-1","experimental","Dcc-1","negative","39_23",8,7
40,23,"Jarid2-2","experimental","Dcc-1","negative","40_23",21,15
41,23,"Jarid2-3","experimental","Dcc-1","negative","41_23",11,6
42,23,"Jmjd6-1","experimental","Dcc-1","negative","42_23",18,2
43,23,"Jmjd6-2","experimental","Dcc-1","negative","43_23",17,2
44,23,"Jmjd6-3","experimental","Dcc-1","negative","44_23",18,15
45,23,"Kdm2a-1","experimental","Dcc-1","negative","45_23",33,3
46,23,"Kdm2a-2","experimental","Dcc-1","negative","46_23",19,11
47,23,"Kdm2a-3","experimental","Dcc-1","negative","47_23",17,6
48,23,"Kdm4a-1","experimental","Dcc-1","negative","48_23",27,11
49,23,"Kdm4a-2","experimental","Dcc-1","negative","49_23",19,9
50,23,"Kdm4a-3","experimental","Dcc-1","negative","50_23",24,5
51,23,"Lama1-1","negative","Dcc-1","negative","51_23",15,2
52,23,"Lama1-2","negative","Dcc-1","negative","52_23",30,4
53,23,"Moz-1","experimental","Dcc-1","negative","53_23",28,9
54,23,"Moz-2","experimental","Dcc-1","negative","54_23",22,3
55,23,"Moz-3","experimental","Dcc-1","negative","55_23",14,0
56,23,"Ncoa2-1","experimental","Dcc-1","negative","56_23",21,10
57,23,"Ncoa2-2","experimental","Dcc-1","negative","57_23",19,1
58,23,"Ncoa2-3","experimental","Dcc-1","negative","58_23",0,0
59,23,"Ncoa3-1","experimental","Dcc-1","negative","59_23",22,4
60,23,"Ncoa3-2","experimental","Dcc-1","negative","60_23",30,2
61,23,"Ncoa3-3","experimental","Dcc-1","negative","61_23",16,3
62,23,"Nmu-1","negative","Dcc-1","negative","62_23",20,1
63,23,"Nmu-2","negative","Dcc-1","negative","63_23",12,3
64,23,"Opn4-1","negative","Dcc-1","negative","64_23",19,4
65,23,"Opn4-2","negative","Dcc-1","negative","65_23",19,12
66,23,"Rosa21-1","negative","Dcc-1","negative","66_23",6,1
67,23,"Rosa26-2","negative","Dcc-1","negative","67_23",15,8
68,23,"Rpa3-1","positive","Dcc-1","negative","68_23",20,0
69,23,"Rpa3-2","positive","Dcc-1","negative","69_23",27,0
70,23,"Rpa3-3","positive","Dcc-1","negative","70_23",32,0
71,23,"Setd2-1","experimental","Dcc-1","negative","71_23",19,2
72,23,"Setd2-2","experimental","Dcc-1","negative","72_23",26,1
73,23,"Setd2-3","experimental","Dcc-1","negative","73_23",16,0
74,23,"Setd5-1","experimental","Dcc-1","negative","74_23",27,3
75,23,"Setd5-2","experimental","Dcc-1","negative","75_23",11,0
76,23,"Setd5-3","experimental","Dcc-1","negative","76_23",29,1
77,23,"Sirt1-1","experimental","Dcc-1","negative","77_23",24,11
78,23,"Sirt1-2","experimental","Dcc-1","negative","78_23",37,6
79,23,"Sirt1-3","experimental","Dcc-1","negative","79_23",40,23
80,23,"Suv39h1-1","experimental","Dcc-1","negative","80_23",21,4
81,23,"Suv39h1-2","experimental","Dcc-1","negative","81_23",24,8
82,23,"Suv39h1-3","experimental","Dcc-1","negative","82_23",28,2
83,23,"Suv420h1-1","experimental","Dcc-1","negative","83_23",19,0
84,23,"Suv420h1-2","experimental","Dcc-1","negative","84_23",30,0
85,23,"Suv420h1-3","experimental","Dcc-1","negative","85_23",12,0
86,23,"Trim28-1","experimental","Dcc-1","negative","86_23",11,1
87,23,"Trim28-2","experimental","Dcc-1","negative","87_23",18,0
88,23,"Trim28-3","experimental","Dcc-1","negative","88_23",12,5
89,23,"Whsc1-1","experimental","Dcc-1","negative","89_23",5,3
90,23,"Whsc1-2","experimental","Dcc-1","negative","90_23",30,10
91,23,"Whsc1-3","experimental","Dcc-1","negative","91_23",15,2
1,24,"Ano9-1","negative","Dcc-2","negative","1_24",15,1
2,24,"Ano9-2","negative","Dcc-2","negative","2_24",4,1
3,24,"Bace-1","negative","Dcc-2","negative","3_24",1,0
4,24,"Bace-2","negative","Dcc-2","negative","4_24",10,1
5,24,"Brd1-1","experimental","Dcc-2","negative","5_24",27,0
6,24,"Brd1-2","experimental","Dcc-2","negative","6_24",18,5
7,24,"Brd1-3","experimental","Dcc-2","negative","7_24",12,0
8,24,"Brd2-1","experimental","Dcc-2","negative","8_24",17,4
9,24,"Brd2-2","experimental","Dcc-2","negative","9_24",8,0
10,24,"Brd2-3","experimental","Dcc-2","negative","10_24",13,2
11,24,"Brd4-1","positive","Dcc-2","negative","11_24",11,0
12,24,"Brd4-2","positive","Dcc-2","negative","12_24",12,0
13,24,"Brd4-3","positive","Dcc-2","negative","13_24",0,0
14,24,"Brd8-1","experimental","Dcc-2","negative","14_24",18,0
15,24,"Brd8-2","experimental","Dcc-2","negative","15_24",13,0
16,24,"Brd8-3","experimental","Dcc-2","negative","16_24",5,9
17,24,"Brd9-1","experimental","Dcc-2","negative","17_24",23,8
18,24,"Brd9-2","experimental","Dcc-2","negative","18_24",16,0
19,24,"Brd9-3","experimental","Dcc-2","negative","19_24",18,0
20,24,"Brpf1-1","experimental","Dcc-2","negative","20_24",12,2
21,24,"Brpf1-2","experimental","Dcc-2","negative","21_24",4,2
22,24,"Brpf1-3","experimental","Dcc-2","negative","22_24",13,5
23,24,"Dcc-1","negative","Dcc-2","negative","23_24",18,12
24,24,"Dcc-2","negative","Dcc-2","negative","24_24",13,10
25,24,"Ehmt1-1","experimental","Dcc-2","negative","25_24",13,0
26,24,"Ehmt1-2","experimental","Dcc-2","negative","26_24",1,0
27,24,"Ehmt1-3","experimental","Dcc-2","negative","27_24",12,0
28,24,"Ehmt2-1","experimental","Dcc-2","negative","28_24",10,0
29,24,"Ehmt2-2","experimental","Dcc-2","negative","29_24",7,0
30,24,"Ehmt2-3","experimental","Dcc-2","negative","30_24",8,0
31,24,"Esrrb-1","negative","Dcc-2","negative","31_24",5,8
32,24,"Esrrb-2","negative","Dcc-2","negative","32_24",15,5
33,24,"Fev-1","negative","Dcc-2","negative","33_24",11,5
34,24,"Fev-2","negative","Dcc-2","negative","34_24",26,25
35,24,"Irx1-1","negative","Dcc-2","negative","35_24",11,3
36,24,"Irx1-2","negative","Dcc-2","negative","36_24",6,1
37,24,"Htr2c-1","negative","Dcc-2","negative","37_24",10,7
38,24,"Htr2c-2","negative","Dcc-2","negative","38_24",12,0
39,24,"Jarid2-1","experimental","Dcc-2","negative","39_24",9,8
40,24,"Jarid2-2","experimental","Dcc-2","negative","40_24",19,27
41,24,"Jarid2-3","experimental","Dcc-2","negative","41_24",12,10
42,24,"Jmjd6-1","experimental","Dcc-2","negative","42_24",10,9
43,24,"Jmjd6-2","experimental","Dcc-2","negative","43_24",12,3
44,24,"Jmjd6-3","experimental","Dcc-2","negative","44_24",13,11
45,24,"Kdm2a-1","experimental","Dcc-2","negative","45_24",12,0
46,24,"Kdm2a-2","experimental","Dcc-2","negative","46_24",16,0
47,24,"Kdm2a-3","experimental","Dcc-2","negative","47_24",12,0
48,24,"Kdm4a-1","experimental","Dcc-2","negative","48_24",29,0
49,24,"Kdm4a-2","experimental","Dcc-2","negative","49_24",15,4
50,24,"Kdm4a-3","experimental","Dcc-2","negative","50_24",13,3
51,24,"Lama1-1","negative","Dcc-2","negative","51_24",14,0
52,24,"Lama1-2","negative","Dcc-2","negative","52_24",20,15
53,24,"Moz-1","experimental","Dcc-2","negative","53_24",13,6
54,24,"Moz-2","experimental","Dcc-2","negative","54_24",12,3
55,24,"Moz-3","experimental","Dcc-2","negative","55_24",16,0
56,24,"Ncoa2-1","experimental","Dcc-2","negative","56_24",19,3
57,24,"Ncoa2-2","experimental","Dcc-2","negative","57_24",14,2
58,24,"Ncoa2-3","experimental","Dcc-2","negative","58_24",0,0
59,24,"Ncoa3-1","experimental","Dcc-2","negative","59_24",18,7
60,24,"Ncoa3-2","experimental","Dcc-2","negative","60_24",18,3
61,24,"Ncoa3-3","experimental","Dcc-2","negative","61_24",5,4
62,24,"Nmu-1","negative","Dcc-2","negative","62_24",15,5
63,24,"Nmu-2","negative","Dcc-2","negative","63_24",15,7
64,24,"Opn4-1","negative","Dcc-2","negative","64_24",19,0
65,24,"Opn4-2","negative","Dcc-2","negative","65_24",11,2
66,24,"Rosa21-1","negative","Dcc-2","negative","66_24",6,1
67,24,"Rosa26-2","negative","Dcc-2","negative","67_24",12,2
68,24,"Rpa3-1","positive","Dcc-2","negative","68_24",17,0
69,24,"Rpa3-2","positive","Dcc-2","negative","69_24",13,0
70,24,"Rpa3-3","positive","Dcc-2","negative","70_24",26,0
71,24,"Setd2-1","experimental","Dcc-2","negative","71_24",14,0
72,24,"Setd2-2","experimental","Dcc-2","negative","72_24",17,0
73,24,"Setd2-3","experimental","Dcc-2","negative","73_24",21,0
74,24,"Setd5-1","experimental","Dcc-2","negative","74_24",16,0
75,24,"Setd5-2","experimental","Dcc-2","negative","75_24",11,0
76,24,"Setd5-3","experimental","Dcc-2","negative","76_24",16,0
77,24,"Sirt1-1","experimental","Dcc-2","negative","77_24",34,15
78,24,"Sirt1-2","experimental","Dcc-2","negative","78_24",12,3
79,24,"Sirt1-3","experimental","Dcc-2","negative","79_24",34,5
80,24,"Suv39h1-1","experimental","Dcc-2","negative","80_24",18,1
81,24,"Suv39h1-2","experimental","Dcc-2","negative","81_24",10,0
82,24,"Suv39h1-3","experimental","Dcc-2","negative","82_24",14,3
83,24,"Suv420h1-1","experimental","Dcc-2","negative","83_24",20,1
84,24,"Suv420h1-2","experimental","Dcc-2","negative","84_24",20,0
85,24,"Suv420h1-3","experimental","Dcc-2","negative","85_24",6,0
86,24,"Trim28-1","experimental","Dcc-2","negative","86_24",11,1
87,24,"Trim28-2","experimental","Dcc-2","negative","87_24",10,3
88,24,"Trim28-3","experimental","Dcc-2","negative","88_24",7,0
89,24,"Whsc1-1","experimental","Dcc-2","negative","89_24",11,2
90,24,"Whsc1-2","experimental","Dcc-2","negative","90_24",10,3
91,24,"Whsc1-3","experimental","Dcc-2","negative","91_24",5,0
1,25,"Ano9-1","negative","Ehmt1-1","experimental","1_25",9,1
2,25,"Ano9-2","negative","Ehmt1-1","experimental","2_25",7,0
3,25,"Bace-1","negative","Ehmt1-1","experimental","3_25",0,0
4,25,"Bace-2","negative","Ehmt1-1","experimental","4_25",6,0
5,25,"Brd1-1","experimental","Ehmt1-1","experimental","5_25",17,0
6,25,"Brd1-2","experimental","Ehmt1-1","experimental","6_25",18,0
7,25,"Brd1-3","experimental","Ehmt1-1","experimental","7_25",12,0
8,25,"Brd2-1","experimental","Ehmt1-1","experimental","8_25",17,0
9,25,"Brd2-2","experimental","Ehmt1-1","experimental","9_25",10,0
10,25,"Brd2-3","experimental","Ehmt1-1","experimental","10_25",10,0
11,25,"Brd4-1","positive","Ehmt1-1","experimental","11_25",13,0
12,25,"Brd4-2","positive","Ehmt1-1","experimental","12_25",6,0
13,25,"Brd4-3","positive","Ehmt1-1","experimental","13_25",0,0
14,25,"Brd8-1","experimental","Ehmt1-1","experimental","14_25",19,0
15,25,"Brd8-2","experimental","Ehmt1-1","experimental","15_25",20,0
16,25,"Brd8-3","experimental","Ehmt1-1","experimental","16_25",10,5
17,25,"Brd9-1","experimental","Ehmt1-1","experimental","17_25",21,3
18,25,"Brd9-2","experimental","Ehmt1-1","experimental","18_25",19,0
19,25,"Brd9-3","experimental","Ehmt1-1","experimental","19_25",11,1
20,25,"Brpf1-1","experimental","Ehmt1-1","experimental","20_25",21,2
21,25,"Brpf1-2","experimental","Ehmt1-1","experimental","21_25",13,3
22,25,"Brpf1-3","experimental","Ehmt1-1","experimental","22_25",18,0
23,25,"Dcc-1","negative","Ehmt1-1","experimental","23_25",19,10
24,25,"Dcc-2","negative","Ehmt1-1","experimental","24_25",21,3
25,25,"Ehmt1-1","experimental","Ehmt1-1","experimental","25_25",9,0
26,25,"Ehmt1-2","experimental","Ehmt1-1","experimental","26_25",5,0
27,25,"Ehmt1-3","experimental","Ehmt1-1","experimental","27_25",14,0
28,25,"Ehmt2-1","experimental","Ehmt1-1","experimental","28_25",10,2
29,25,"Ehmt2-2","experimental","Ehmt1-1","experimental","29_25",8,5
30,25,"Ehmt2-3","experimental","Ehmt1-1","experimental","30_25",16,2
31,25,"Esrrb-1","negative","Ehmt1-1","experimental","31_25",9,0
32,25,"Esrrb-2","negative","Ehmt1-1","experimental","32_25",9,0
33,25,"Fev-1","negative","Ehmt1-1","experimental","33_25",8,0
34,25,"Fev-2","negative","Ehmt1-1","experimental","34_25",12,0
35,25,"Irx1-1","negative","Ehmt1-1","experimental","35_25",8,3
36,25,"Irx1-2","negative","Ehmt1-1","experimental","36_25",10,1
37,25,"Htr2c-1","negative","Ehmt1-1","experimental","37_25",10,5
38,25,"Htr2c-2","negative","Ehmt1-1","experimental","38_25",3,0
39,25,"Jarid2-1","experimental","Ehmt1-1","experimental","39_25",12,1
40,25,"Jarid2-2","experimental","Ehmt1-1","experimental","40_25",8,0
